"Customer ID","Recency","Frequency","Monetary","AvgOrderValue","AvgQuantity","TotalQuantity","OutlierOrders","Country","Churn","HighValue","Segment","CountryGroup"
"15545",280.806944444444,1,135.33,135.33,2.41935483870968,75,0,"United Kingdom",0,0,1,"United Kingdom"
"15546",516.040972222222,2,1079.1,539.55,16.5,198,0,"United Kingdom",1,0,1,"United Kingdom"
"15547",19.8513888888889,20,7891.61,394.5805,5.14572864321608,5120,20,"United Kingdom",0,1,2,"United Kingdom"
"15548",505.020833333333,1,158.09,158.09,2.78260869565217,64,0,"United Kingdom",1,0,1,"United Kingdom"
"15549",67.0020833333333,7,2272.58,324.654285714286,5.98666666666667,898,1,"United Kingdom",0,0,3,"United Kingdom"
"15550",15.8972222222222,11,2068.7,188.063636363636,4.91479820627803,1096,2,"United Kingdom",0,0,3,"United Kingdom"
"15551",303.948611111111,6,1243.75,207.291666666667,5.07017543859649,578,0,"United Kingdom",0,0,1,"United Kingdom"
"15552",126.91875,2,252.52,126.26,5.53333333333333,166,1,"United Kingdom",1,0,3,"United Kingdom"
"15554",187.159722222222,1,217.2,217.2,5.28571428571429,74,0,"United Kingdom",1,0,3,"United Kingdom"
"15555",13.0236111111111,30,9258.68,308.622666666667,5.44481605351171,6512,18,"United Kingdom",0,1,2,"United Kingdom"
"15558",548.892361111111,1,202.68,202.68,3.17391304347826,73,0,"United Kingdom",1,0,1,"United Kingdom"
"15559",477.947222222222,1,1109.4,1109.4,8.48387096774194,526,0,"United Kingdom",1,0,1,"United Kingdom"
"15560",307.107638888889,2,153.52,76.76,7.2,72,0,"United Kingdom",1,0,1,"United Kingdom"
"15561",59.0625,7,1583.47,226.21,14.3456790123457,1162,9,"United Kingdom",0,0,3,"United Kingdom"
"15562",261.121527777778,3,671.43,223.81,16.969696969697,560,7,"United Kingdom",1,0,1,"United Kingdom"
"15563",110.045833333333,5,2194.64,438.928,10.9029126213592,2246,10,"United Kingdom",0,0,3,"United Kingdom"
"15564",372.873611111111,2,70.74,35.37,10.5,42,0,"United Kingdom",1,0,1,"United Kingdom"
"15566",302.027083333333,2,227.87,113.935,12.75,153,1,"United Kingdom",1,0,1,"United Kingdom"
"15569",13.1076388888889,10,3583.45,358.345,12.3857142857143,1734,20,"United Kingdom",1,1,3,"United Kingdom"
"15570",51.0145833333333,22,7397.65,336.256818181818,4.83282208588957,3151,10,"United Kingdom",0,1,2,"United Kingdom"
"15571",295.934027777778,10,3241.92,324.192,3.95395948434622,2147,3,"United Kingdom",0,1,1,"United Kingdom"
"15572",19.0875,7,2984.57,426.367142857143,5.96564885496183,1563,2,"United Kingdom",0,1,3,"United Kingdom"
"15573",527.965277777778,3,597.23,199.076666666667,3.64035087719298,415,1,"United Kingdom",0,0,1,"United Kingdom"
"15574",87.0340277777778,6,1101.44,183.573333333333,3.26086956521739,750,5,"United Kingdom",1,0,3,"United Kingdom"
"15575",529,1,30.1,30.1,2,6,0,"United Kingdom",1,0,1,"United Kingdom"
"15577",60.8243055555556,5,396.03,79.206,2.03389830508475,120,0,"United Kingdom",1,0,3,"United Kingdom"
"15578",71.9909722222222,1,127.1,127.1,4,52,0,"United Kingdom",1,0,3,"United Kingdom"
"15579",223.028472222222,4,1118.38,279.595,4.71739130434783,651,3,"United Kingdom",0,0,3,"United Kingdom"
"15580",286.076388888889,8,1375.39,171.92375,4.24444444444444,955,0,"United Kingdom",1,0,1,"United Kingdom"
"15581",30.1333333333333,38,7480.4,196.852631578947,4.42690058479532,3028,9,"United Kingdom",1,1,2,"United Kingdom"
"15582",9.91527777777778,2,541.51,270.755,11.3055555555556,407,0,"United Kingdom",0,0,3,"United Kingdom"
"15583",285.906944444444,1,95.96,95.96,1.43589743589744,56,0,"United Kingdom",1,0,1,"United Kingdom"
"15584",71.8409722222222,3,697.74,232.58,1.6390977443609,218,0,"United Kingdom",0,0,3,"United Kingdom"
"15585",86.175,1,455.3,455.3,10.3225806451613,320,0,"United Kingdom",1,0,3,"United Kingdom"
"15586",502.076388888889,3,1139.1,379.7,35.2105263157895,1338,11,"United Kingdom",1,0,1,"United Kingdom"
"15587",52.0763888888889,5,1065.24,213.048,37.2,372,5,"United Kingdom",0,0,3,"United Kingdom"
"15588",587.021527777778,1,579.6,579.6,24,96,0,"United Kingdom",1,0,1,"United Kingdom"
"15589",165.122222222222,3,478.53,159.51,8.37931034482759,243,0,"United Kingdom",1,0,3,"United Kingdom"
"15590",291.917361111111,5,1496.6,299.32,9.5632183908046,832,1,"United Kingdom",1,0,1,"United Kingdom"
"15591",492.14375,3,217.9,72.6333333333333,8.28571428571429,58,0,"United Kingdom",1,0,1,"United Kingdom"
"15594",3.08263888888889,2,788.22,394.11,10.3111111111111,464,0,"United Kingdom",0,0,3,"United Kingdom"
"15595",397.015972222222,1,357.6,357.6,36,144,2,"United Kingdom",1,0,1,"United Kingdom"
"15596",10.0798611111111,9,2727.72,303.08,7.79354838709677,1208,0,"United Kingdom",1,1,3,"United Kingdom"
"15597",484.986111111111,1,238.8,238.8,7.6,114,0,"United Kingdom",0,0,1,"United Kingdom"
"15598",337.145833333333,1,307.34,307.34,11.0909090909091,244,0,"United Kingdom",0,0,1,"United Kingdom"
"15599",113.989583333333,2,937.15,468.575,12.35,741,2,"United Kingdom",0,0,3,"United Kingdom"
"15600",337.930555555556,4,1199.31,299.8275,9.25352112676056,657,1,"United Kingdom",1,0,1,"United Kingdom"
"15601",32.1416666666667,27,13000.64,481.505185185185,12.5366178428762,9415,27,"United Kingdom",0,1,2,"United Kingdom"
"15602",110.010416666667,12,2383.04,198.586666666667,15.625,1500,11,"United Kingdom",0,0,3,"United Kingdom"
"15603",557.866666666667,1,40,40,16,32,0,"United Kingdom",0,0,1,"United Kingdom"
"15605",161.960416666667,7,1233.9,176.271428571429,6.56338028169014,466,0,"United Kingdom",0,0,3,"United Kingdom"
"15606",28.9097222222222,16,4750.21,296.888125,11.1654135338346,1485,3,"United Kingdom",0,1,3,"United Kingdom"
"15607",246.004166666667,9,1708.97,189.885555555556,13.4862385321101,1470,5,"United Kingdom",1,0,3,"United Kingdom"
"15608",30.1208333333333,2,977.98,488.99,12.3492063492063,778,3,"United Kingdom",0,0,3,"United Kingdom"
"15609",93.9930555555556,1,298.48,298.48,9.25,148,0,"United Kingdom",1,0,3,"United Kingdom"
"15611",13.0902777777778,21,2352.97,112.04619047619,6.66666666666667,500,1,"United Kingdom",0,0,3,"United Kingdom"
"15613",519.999305555556,1,433.72,433.72,25.9259259259259,700,3,"United Kingdom",1,0,1,"United Kingdom"
"15614",347.086111111111,4,3147.36,786.84,20.1481481481481,1632,16,"United Kingdom",1,1,1,"United Kingdom"
"15615",15.00625,43,18342.08,426.56,13.3065134099617,10419,36,"United Kingdom",0,1,2,"United Kingdom"
"15616",347.986111111111,1,317.11,317.11,10.5384615384615,137,0,"United Kingdom",1,0,1,"United Kingdom"
"15617",305.863194444444,3,828.55,276.183333333333,11.547619047619,485,5,"United Kingdom",1,0,1,"United Kingdom"
"15618",1.99513888888889,3,419.041,139.680333333333,8.95833333333333,215,0,"United Kingdom",0,0,3,"United Kingdom"
"15620",130.061111111111,3,1264.19,421.396666666667,10.4943820224719,934,3,"United Kingdom",0,0,3,"United Kingdom"
"15622",106.945138888889,13,6745.05,518.85,9.60949868073879,3642,5,"United Kingdom",0,1,3,"United Kingdom"
"15623",50.8083333333333,8,2437.05,304.63125,10.0648148148148,1087,5,"United Kingdom",1,0,3,"United Kingdom"
"15624",26.05,4,588.13,147.0325,10.5,357,2,"United Kingdom",1,0,3,"United Kingdom"
"15625",13.1034722222222,9,3236.4,359.6,17.6608187134503,3020,18,"United Kingdom",1,1,3,"United Kingdom"
"15626",239.111111111111,2,673.6,336.8,13.4117647058824,684,3,"United Kingdom",0,0,1,"United Kingdom"
"15627",366.941666666667,2,566.9,283.45,14.3333333333333,344,1,"United Kingdom",1,0,1,"United Kingdom"
"15628",7.99861111111111,13,4088.24,314.48,11.5316455696203,2733,5,"United Kingdom",0,1,3,"United Kingdom"
"15629",359.961111111111,4,2240.9,560.225,19.7142857142857,1518,16,"United Kingdom",1,0,1,"United Kingdom"
"15630",114.106944444444,2,691.91,345.955,11.390243902439,467,1,"United Kingdom",0,0,3,"United Kingdom"
"15631",551.915277777778,1,596.67,596.67,13.4615384615385,525,3,"United Kingdom",1,0,1,"United Kingdom"
"15632",31.0784722222222,6,2351.84,391.973333333333,11.4385964912281,1304,2,"United Kingdom",0,0,3,"United Kingdom"
"15633",418.955555555556,13,4335.96,333.535384615385,11.6363636363636,2048,7,"United Kingdom",1,1,1,"United Kingdom"
"15634",292.888888888889,1,311.1,311.1,6.73684210526316,128,0,"United Kingdom",0,0,1,"United Kingdom"
"15635",305.161111111111,1,100.35,100.35,2.5,5,0,"United Kingdom",1,0,1,"United Kingdom"
"15636",191.916666666667,3,1026.52,342.173333333333,8.95,358,0,"United Kingdom",0,0,3,"United Kingdom"
"15637",323.184722222222,4,574.23,143.5575,20.1153846153846,523,1,"United Kingdom",0,0,1,"United Kingdom"
"15638",288.040277777778,6,2265.2,377.533333333333,45.36,1134,13,"United Kingdom",1,0,1,"United Kingdom"
"15639",43.9305555555556,3,1065.08,355.026666666667,12.304347826087,849,0,"United Kingdom",1,0,3,"United Kingdom"
"15640",31.0868055555556,25,19914.94,796.5976,17.3527454242928,10429,72,"United Kingdom",0,1,2,"United Kingdom"
"15641",14.9486111111111,12,5345.55,445.4625,14.2186495176849,4422,26,"United Kingdom",1,1,3,"United Kingdom"
"15642",639.040972222222,1,105.78,105.78,45,270,6,"United Kingdom",1,0,1,"United Kingdom"
"15643",101.216666666667,3,664,221.333333333333,7.45454545454545,246,0,"United Kingdom",1,0,3,"United Kingdom"
"15644",75.9138888888889,4,803.54,200.885,2.37068965517241,550,0,"United Kingdom",1,0,3,"United Kingdom"
"15645",323.759722222222,2,443.16,221.58,8.75,140,1,"United Kingdom",0,0,1,"United Kingdom"
"15646",67.1229166666667,5,784.81,156.962,12.0735294117647,821,3,"United Kingdom",1,0,3,"United Kingdom"
"15647",324.903472222222,1,169,169,11.2727272727273,124,0,"United Kingdom",1,0,1,"United Kingdom"
"15648",113.872916666667,2,639.5,319.75,9.08333333333333,218,1,"United Kingdom",1,0,3,"United Kingdom"
"15649",245.969444444444,4,1660.35,415.0875,33.1818181818182,365,3,"United Kingdom",1,0,1,"United Kingdom"
"15650",431.089583333333,2,553.88,276.94,5.83333333333333,210,0,"United Kingdom",1,0,1,"United Kingdom"
"15651",170.1625,3,840.08,280.026666666667,14.3181818181818,630,2,"United Kingdom",0,0,3,"United Kingdom"
"15652",0.936111111111111,5,1405.94,281.188,6.44117647058824,657,3,"United Kingdom",1,0,3,"United Kingdom"
"15653",2.08402777777778,2,877.44,438.72,200,1200,2,"United Kingdom",1,0,3,"United Kingdom"
"15655",152.892361111111,1,560.67,560.67,9.52941176470588,324,0,"United Kingdom",1,0,3,"United Kingdom"
"15656",87.9597222222222,3,563.63,187.876666666667,5.77142857142857,202,0,"United Kingdom",0,0,3,"United Kingdom"
"15658",99.8944444444444,8,2117.27,264.65875,6.14705882352941,627,1,"United Kingdom",1,0,3,"United Kingdom"
"15659",296.082638888889,2,226.04,113.02,5,50,0,"United Kingdom",0,0,1,"United Kingdom"
"15660",45.15,12,1887.17,157.264166666667,11.6017699115044,1311,2,"United Kingdom",0,0,3,"United Kingdom"
"15661",226.954166666667,8,1215.95,151.99375,17.7045454545455,779,7,"United Kingdom",1,0,3,"United Kingdom"
"15662",570.835416666667,2,283.73,141.865,12.0833333333333,145,0,"United Kingdom",1,0,1,"United Kingdom"
"15663",15.875,1,138.14,138.14,11.7777777777778,106,1,"United Kingdom",1,0,3,"United Kingdom"
"15664",358.778472222222,3,867.6,289.2,7.0377358490566,373,0,"United Kingdom",0,0,1,"United Kingdom"
"15665",77.9118055555556,5,3987.07,797.414,9.70979020979021,2777,11,"United Kingdom",1,1,3,"United Kingdom"
"15666",381.858333333333,2,632.94,316.47,7,469,1,"United Kingdom",1,0,1,"United Kingdom"
"15668",127.090972222222,1,76.32,76.32,72,72,1,"United Kingdom",1,0,3,"United Kingdom"
"15669",13.0631944444444,3,565.54,188.513333333333,8.73333333333333,262,1,"United Kingdom",0,0,3,"United Kingdom"
"15670",206.083333333333,2,325.2,162.6,6.94736842105263,132,0,"United Kingdom",1,0,3,"United Kingdom"
"15671",4.08125,5,1972.89,394.578,18.515625,1185,7,"United Kingdom",0,0,3,"United Kingdom"
"15672",634.831944444444,1,45.3,45.3,3.33333333333333,10,0,"United Kingdom",1,0,1,"United Kingdom"
"15673",66.1076388888889,8,5492.79,686.59875,12.4086956521739,2854,13,"United Kingdom",0,1,3,"United Kingdom"
"15674",123.090972222222,12,5881.29,490.1075,10.0976430976431,2999,11,"United Kingdom",0,1,3,"United Kingdom"
"15675",64.7333333333333,3,443.74,147.913333333333,19.4,582,6,"United Kingdom",0,0,3,"United Kingdom"
"15676",193.104861111111,1,897.8,897.8,9.09836065573771,555,0,"United Kingdom",0,0,3,"United Kingdom"
"15677",330.896527777778,2,648.4,324.2,9.12820512820513,356,0,"United Kingdom",0,0,1,"United Kingdom"
"15678",304.925,2,1473.24,736.62,10.475,838,5,"United Kingdom",0,0,1,"United Kingdom"
"15679",63.9715277777778,2,260.26,130.13,18.0909090909091,398,2,"United Kingdom",0,0,3,"United Kingdom"
"15680",275.921527777778,8,3173.9,396.7375,11.2872340425532,2122,2,"United Kingdom",0,1,1,"United Kingdom"
"15681",92.8444444444444,12,2266.76,188.896666666667,15.3134328358209,1026,2,"United Kingdom",0,0,3,"United Kingdom"
"15682",508.888888888889,2,318.24,159.12,8.88,222,0,"United Kingdom",1,0,1,"United Kingdom"
"15683",26.9958333333333,2,524.54,262.27,12.7692307692308,332,2,"United Kingdom",1,0,3,"United Kingdom"
"15684",456.749305555556,3,173.95,57.9833333333333,7,77,0,"United Kingdom",1,0,1,"United Kingdom"
"15685",359.963194444444,1,55.98,55.98,2.11764705882353,36,0,"United Kingdom",1,0,1,"United Kingdom"
"15686",329.958333333333,1,90,90,72,72,1,"United Kingdom",1,0,1,"United Kingdom"
"15687",96.1506944444444,5,1679.45,335.89,6.77319587628866,657,0,"United Kingdom",0,0,3,"United Kingdom"
"15688",328.030555555556,1,190.57,190.57,3.51851851851852,95,0,"United Kingdom",1,0,1,"United Kingdom"
"15689",29.1340277777778,3,521.03,173.676666666667,8.625,207,0,"United Kingdom",1,0,3,"United Kingdom"
"15690",10.0486111111111,1,111,111,25.5,204,2,"United Kingdom",0,0,3,"United Kingdom"
"15691",161.900694444444,4,571.3,142.825,15.1428571428571,212,2,"United Kingdom",1,0,3,"United Kingdom"
"15693",568.925694444444,1,37.5,37.5,30,30,1,"United Kingdom",1,0,1,"United Kingdom"
"15694",85.8638888888889,19,6804.86,358.150526315789,14.5619047619048,1529,11,"United Kingdom",0,1,3,"United Kingdom"
"15695",176.179166666667,4,1131.04,282.76,8.20338983050847,484,1,"United Kingdom",1,0,3,"United Kingdom"
"15696",130.052777777778,11,2800.06,254.550909090909,6.97435897435897,1088,0,"United Kingdom",0,1,3,"United Kingdom"
"15697",599.152777777778,1,246.75,246.75,9.07142857142857,127,0,"United Kingdom",1,0,1,"United Kingdom"
"15698",533.8,1,46.2,46.2,30,60,1,"United Kingdom",1,0,1,"United Kingdom"
"15700",81.83125,2,696.68,348.34,4.15116279069767,357,1,"United Kingdom",1,0,3,"United Kingdom"
"15701",20.0097222222222,1,853.9,853.9,3.80645161290323,472,2,"United Kingdom",0,0,3,"United Kingdom"
"15702",385.916666666667,2,140.39,70.195,3.43333333333333,103,0,"Nigeria",1,0,1,"Other"
"15703",174.082638888889,1,211.5,211.5,13.2,66,0,"United Kingdom",1,0,3,"United Kingdom"
"15704",49.96875,6,3734.66,622.443333333333,8.37745098039216,1709,3,"United Kingdom",1,1,3,"United Kingdom"
"15705",110.884027777778,1,143.1,143.1,10.3333333333333,62,1,"United Kingdom",1,0,3,"United Kingdom"
"15706",25.9291666666667,1,450.05,450.05,5.51724137931035,160,0,"United Kingdom",0,0,3,"United Kingdom"
"15708",48.0208333333333,8,3241.24,405.155,4.34035087719298,1237,3,"United Kingdom",0,1,3,"United Kingdom"
"15709",193.091666666667,2,327.85,163.925,6.25925925925926,169,2,"United Kingdom",1,0,3,"United Kingdom"
"15710",326.822916666667,1,898.87,898.87,5.82727272727273,641,3,"United Kingdom",1,0,1,"United Kingdom"
"15711",466.025,2,420.25,210.125,7.96,199,0,"United Kingdom",1,0,1,"United Kingdom"
"15712",19.0458333333333,10,3166.36,316.636,7.54545454545455,1162,1,"United Kingdom",0,1,3,"United Kingdom"
"15713",52.9694444444444,4,839.64,209.91,8.67307692307692,451,0,"United Kingdom",1,0,3,"United Kingdom"
"15714",362.936111111111,3,453.93,151.31,12.5,175,2,"United Kingdom",0,0,1,"United Kingdom"
"15715",465.120833333333,5,658.02,131.604,6.47368421052632,246,0,"United Kingdom",1,0,1,"United Kingdom"
"15716",55.0354166666667,11,2485.26,225.932727272727,4.82167832167832,1379,4,"United Kingdom",1,0,3,"United Kingdom"
"15717",143.978472222222,5,607,121.4,9.33333333333333,224,0,"United Kingdom",1,0,3,"United Kingdom"
"15718",449.854166666667,1,293.79,293.79,5.27777777777778,95,0,"United Kingdom",1,0,1,"United Kingdom"
"15719",9.00625,29,9227.87,318.202413793103,2.97894736842105,4811,2,"United Kingdom",0,1,2,"United Kingdom"
"15720",459.881944444444,1,140.49,140.49,1.84,46,0,"United Kingdom",0,0,1,"United Kingdom"
"15722",18.0555555555556,9,4436.24,492.915555555556,11.7579617834395,1846,21,"United Kingdom",0,1,3,"United Kingdom"
"15723",274.068055555556,4,930.7,232.675,3.47154471544715,427,2,"United Kingdom",1,0,1,"United Kingdom"
"15724",110.923611111111,3,310.85,103.616666666667,6.88235294117647,117,0,"United Kingdom",1,0,3,"United Kingdom"
"15726",299.859722222222,1,321.91,321.91,5.34782608695652,123,0,"United Kingdom",1,0,1,"United Kingdom"
"15727",16.9138888888889,14,8802.04,628.717142857143,8.46749226006192,5470,24,"United Kingdom",0,1,3,"United Kingdom"
"15728",289.090972222222,2,544.6,272.3,11,132,0,"United Kingdom",1,0,1,"United Kingdom"
"15729",122.009722222222,3,192.55,64.1833333333333,4.27272727272727,47,0,"United Kingdom",1,0,3,"United Kingdom"
"15730",1.93194444444444,4,1382.92,345.73,9.78409090909091,861,1,"United Kingdom",0,0,3,"United Kingdom"
"15731",463.111111111111,1,125.3,125.3,15.25,122,0,"United Kingdom",1,0,1,"United Kingdom"
"15732",121.934722222222,10,1543.97,154.397,12.7676767676768,1264,6,"United Kingdom",1,0,3,"United Kingdom"
"15733",192.15625,1,162.3,162.3,6.2,62,0,"United Kingdom",1,0,3,"United Kingdom"
"15734",24.0833333333333,4,2263.3,565.825,12,516,4,"United Kingdom",1,0,3,"United Kingdom"
"15735",330.966666666667,1,327.68,327.68,10.8421052631579,206,0,"United Kingdom",1,0,1,"United Kingdom"
"15736",344.9375,2,1767.12,883.56,12.08,1208,6,"United Kingdom",1,0,1,"United Kingdom"
"15737",57.0118055555556,5,880.93,176.186,8.35849056603774,443,2,"United Kingdom",0,0,3,"United Kingdom"
"15738",6.03194444444444,38,12084.35,318.009210526316,18.9729119638826,8405,76,"United Kingdom",0,1,2,"United Kingdom"
"15741",367.853472222222,2,208.62,104.31,5.83333333333333,70,0,"United Kingdom",1,0,1,"United Kingdom"
"15742",528.892361111111,1,156.87,156.87,1.24390243902439,51,0,"United Kingdom",1,0,1,"United Kingdom"
"15743",23.0048611111111,2,434.05,217.025,3.5,119,0,"United Kingdom",0,0,3,"United Kingdom"
"15745",145.990277777778,1,302.85,302.85,7.05555555555556,127,0,"United Kingdom",0,0,3,"United Kingdom"
"15746",43.8951388888889,1,196.88,196.88,6.35714285714286,178,1,"United Kingdom",1,0,3,"United Kingdom"
"15747",29.9486111111111,8,2078.54,259.8175,6.85798816568047,1159,5,"United Kingdom",0,0,3,"United Kingdom"
"15748",358.829861111111,2,465.45,232.725,13.1875,211,1,"United Kingdom",0,0,1,"United Kingdom"
"15749",144.979166666667,3,44534.3,14844.7666666667,1802.8,18028,10,"United Kingdom",1,1,2,"United Kingdom"
"15750",80.0236111111111,14,5098.121,364.1515,7.57142857142857,3551,7,"United Kingdom",0,1,3,"United Kingdom"
"15751",370.004166666667,11,1380.44,125.494545454545,3.40769230769231,443,1,"United Kingdom",1,0,1,"United Kingdom"
"15752",2.87361111111111,8,3391.68,423.96,4.78653846153846,2489,5,"United Kingdom",0,1,3,"United Kingdom"
"15753",214.00625,1,79.2,79.2,144,144,1,"United Kingdom",1,0,3,"United Kingdom"
"15754",156.018055555556,7,2670.84,381.548571428571,14.6697247706422,1599,11,"United Kingdom",0,1,3,"United Kingdom"
"15755",17.8958333333333,14,4773.7,340.978571428571,10.9155405405405,3231,10,"United Kingdom",0,1,3,"United Kingdom"
"15756",62.0631944444444,3,359.89,119.963333333333,1.22962962962963,166,0,"United Kingdom",0,0,3,"United Kingdom"
"15757",127.048611111111,5,2487.3,497.46,8.73780487804878,1433,0,"United Kingdom",0,0,3,"United Kingdom"
"15759",127.900694444444,7,830.93,118.704285714286,30.7647058823529,523,2,"United Kingdom",1,0,3,"United Kingdom"
"15760",540.045138888889,2,13916.34,6958.17,1,2,0,"Norway",1,1,1,"Other"
"15761",352.136805555556,1,143.05,143.05,6.2,31,0,"United Kingdom",1,0,1,"United Kingdom"
"15764",16.9034722222222,7,4499.73,642.818571428572,11.914979757085,2943,9,"United Kingdom",0,1,3,"United Kingdom"
"15765",576.100694444444,1,370.63,370.63,13.4,335,0,"United Kingdom",1,0,1,"United Kingdom"
"15766",365.957638888889,2,516,258,10.9333333333333,164,0,"United Kingdom",0,0,1,"United Kingdom"
"15768",25.0847222222222,34,15308.89,450.261470588235,3.48923841059603,4215,3,"United Kingdom",1,1,2,"United Kingdom"
"15769",11.0506944444444,39,74223.52,1903.16717948718,232.04469273743,41536,176,"United Kingdom",0,1,2,"United Kingdom"
"15770",522.04375,1,321.45,321.45,3.72222222222222,67,0,"United Kingdom",1,0,1,"United Kingdom"
"15771",513.954166666667,3,1006.54,335.513333333333,18.2857142857143,512,3,"United Kingdom",1,0,1,"United Kingdom"
"15772",327.970138888889,1,280.88,280.88,6.875,110,0,"United Kingdom",1,0,1,"United Kingdom"
"15773",318.890972222222,1,138.84,138.84,2.67567567567568,99,0,"United Kingdom",0,0,1,"United Kingdom"
"15774",327.99375,5,1017.54,203.508,4.44705882352941,378,1,"United Kingdom",0,0,1,"United Kingdom"
"15775",154.995833333333,2,150.5,75.25,28.8888888888889,260,2,"United Kingdom",1,0,3,"United Kingdom"
"15776",42.9611111111111,1,241.62,241.62,7.66666666666667,138,1,"United Kingdom",1,0,3,"United Kingdom"
"15777",150.838194444444,7,1762.61,251.801428571429,15.3589743589744,599,6,"United Kingdom",1,0,3,"United Kingdom"
"15778",340.902777777778,1,307.95,307.95,5.94117647058824,101,0,"United Kingdom",1,0,1,"United Kingdom"
"15779",372.840277777778,2,124.08,62.04,2.5,20,0,"United Kingdom",1,0,1,"United Kingdom"
"15780",93.0340277777778,3,475.28,158.426666666667,7.58620689655172,220,0,"United Kingdom",1,0,3,"United Kingdom"
"15781",47.0173611111111,2,211.3,105.65,6,66,0,"United Kingdom",0,0,3,"United Kingdom"
"15782",339.879861111111,1,1399.36,1399.36,54.4444444444444,980,9,"United Kingdom",0,0,1,"United Kingdom"
"15784",377.091666666667,2,848.33,424.165,8.86046511627907,381,0,"United Kingdom",1,0,1,"United Kingdom"
"15785",67.1125,15,5306.79,353.786,19.6852791878173,3878,22,"United Kingdom",0,1,3,"United Kingdom"
"15786",23.9701388888889,3,6730.26,2243.42,13.4697802197802,4903,14,"United Kingdom",0,1,3,"United Kingdom"
"15788",418.001388888889,1,221.83,221.83,8.21428571428571,115,0,"United Kingdom",1,0,1,"United Kingdom"
"15789",267.927083333333,6,1962.01,327.001666666667,18.1086956521739,2499,24,"United Kingdom",1,0,1,"United Kingdom"
"15791",113.899305555556,4,3218.89,804.7225,12.3082191780822,1797,8,"United Kingdom",0,1,3,"United Kingdom"
"15792",309.186805555556,2,933.84,466.92,10.6315789473684,606,1,"United Kingdom",1,0,1,"United Kingdom"
"15793",178.086805555556,6,1740.6,290.1,63.0476190476191,1324,15,"United Kingdom",0,0,3,"United Kingdom"
"15794",645.990277777778,2,777,388.5,19.2,288,3,"United Kingdom",1,0,1,"United Kingdom"
"15795",59.0881944444444,8,1979.87,247.48375,10.7709923664122,1411,2,"United Kingdom",1,0,3,"United Kingdom"
"15796",18.9270833333333,14,4035.79,288.270714285714,5.71836734693878,1401,0,"United Kingdom",0,1,3,"United Kingdom"
"15797",22.8236111111111,6,2821.08,470.18,106.75,1281,11,"United Kingdom",1,1,3,"United Kingdom"
"15798",402.150694444444,3,1535.37,511.79,11.0240963855422,915,0,"United Kingdom",1,0,1,"United Kingdom"
"15799",94.8902777777778,3,1018.44,339.48,9.94623655913978,925,5,"United Kingdom",0,0,3,"United Kingdom"
"15800",16.9354166666667,7,1227.07,175.295714285714,2.47844827586207,575,1,"United Kingdom",1,0,3,"United Kingdom"
"15801",19.1229166666667,1,137.22,137.22,7.77777777777778,70,0,"United Kingdom",0,0,3,"United Kingdom"
"15802",52.05,1,451.42,451.42,1,1,0,"United Kingdom",1,0,3,"United Kingdom"
"15803",354.9875,3,1513.84,504.613333333333,17.2093023255814,740,5,"United Kingdom",0,0,1,"United Kingdom"
"15804",3.9,5,2554.84,510.968,9.56410256410256,1492,3,"United Kingdom",0,0,3,"United Kingdom"
"15805",15.9166666666667,24,8209.25,342.052083333333,11.9976525821596,5111,18,"United Kingdom",0,1,2,"United Kingdom"
"15806",67.0243055555556,2,521.88,260.94,17.9565217391304,413,2,"United Kingdom",0,0,3,"United Kingdom"
"15807",317.990277777778,2,913.62,456.81,27.55,1102,3,"United Kingdom",0,0,1,"United Kingdom"
"15808",215.928472222222,21,17180.25,818.107142857143,8.74740932642487,6753,26,"United Kingdom",1,1,2,"United Kingdom"
"15809",93.8881944444445,6,1157.88,192.98,13,650,2,"United Kingdom",0,0,3,"United Kingdom"
"15810",79.9506944444445,7,2968.25,424.035714285714,10.0487804878049,1648,2,"United Kingdom",0,1,3,"United Kingdom"
"15811",15.1340277777778,6,3041.33,506.888333333333,6,1470,2,"United Kingdom",0,1,3,"United Kingdom"
"15812",16.9381944444444,12,5201.47,433.455833333333,27.6,3450,26,"United Kingdom",1,1,3,"United Kingdom"
"15813",117.192361111111,2,1303.91,651.955,15.075,603,3,"United Kingdom",1,0,3,"United Kingdom"
"15814",302.788194444444,2,689.11,344.555,17.5769230769231,457,4,"United Kingdom",0,0,1,"United Kingdom"
"15815",50.0208333333333,4,1874.7,468.675,37.85,1514,19,"United Kingdom",0,0,3,"United Kingdom"
"15816",451.968055555556,2,144.15,72.075,4.90909090909091,54,0,"United Kingdom",1,0,1,"United Kingdom"
"15817",330.071527777778,3,2766.4,922.133333333333,10.5,1596,3,"United Kingdom",1,1,1,"United Kingdom"
"15818",497.994444444444,1,340.5,340.5,25.8181818181818,284,2,"United Kingdom",1,0,1,"United Kingdom"
"15819",40.8944444444444,9,3614.81,401.645555555556,11.3865546218487,2710,9,"United Kingdom",0,1,3,"United Kingdom"
"15820",229.034722222222,1,206.98,206.98,7.52941176470588,128,1,"United Kingdom",1,0,3,"United Kingdom"
"15822",268.966666666667,5,1394.79,278.958,15.3125,735,5,"United Kingdom",0,0,1,"United Kingdom"
"15823",281.904166666667,3,3882.17,1294.05666666667,11.4451612903226,1774,6,"United Kingdom",1,1,1,"United Kingdom"
